age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
3,3,19111,3,9,0,5,0,2,1,0,0,39,38,0
19,3,12408,2,8,0,11,0,4,1,0,0,44,38,0
11,3,24770,2,8,0,7,5,4,0,0,30,49,38,0
46,1,20106,3,9,1,10,1,4,0,0,0,34,38,0
33,3,15863,1,13,0,11,0,4,1,0,0,59,38,0
24,4,5430,5,12,0,11,0,4,1,0,0,39,38,1
45,3,21394,3,9,0,2,0,4,1,0,0,39,38,0
31,4,17910,3,9,0,3,0,4,1,0,0,54,38,1
50,3,19187,2,8,1,11,1,4,0,0,0,39,38,0
26,3,20631,3,10,0,9,5,4,0,0,0,35,38,1
32,3,9169,3,9,1,5,3,4,1,0,0,39,38,0
37,3,21276,3,9,0,9,0,4,1,0,0,39,38,1
1,3,19878,4,6,2,11,3,4,1,0,0,29,38,0
43,3,10577,2,8,0,9,0,4,1,0,0,44,38,1
10,3,3883,2,8,2,12,4,4,0,0,0,39,10,0
45,3,4386,0,15,0,3,0,4,1,121,0,39,38,1
22,4,4194,1,13,0,3,0,4,1,111,0,44,38,1
35,3,18707,2,8,1,11,1,4,0,0,0,50,38,0
37,3,18484,2,8,1,7,4,1,0,0,0,39,29,0
36,1,19309,2,8,1,13,1,4,1,0,0,39,38,0
11,3,3498,3,9,2,0,2,2,1,0,0,39,38,0
7,5,8255,2,8,1,6,1,4,1,0,0,49,38,0
30,3,9781,5,12,0,9,0,4,1,0,0,49,38,0
9,3,23458,2,8,0,2,0,4,1,0,0,39,38,0
6,3,6331,3,11,2,11,3,4,0,0,0,34,38,0
24,3,23584,5,12,0,9,0,4,1,0,0,54,38,1
8,6,19225,5,12,0,7,5,4,0,0,0,39,38,0
0,3,23967,4,7,2,11,3,4,0,0,0,19,38,0
17,3,20510,2,8,2,6,2,4,1,0,0,39,38,0
17,3,8275,4,7,0,2,0,4,1,0,0,39,38,0
24,6,27621,3,9,2,4,1,2,1,0,0,39,38,0
7,3,6474,3,9,2,2,4,4,1,0,0,39,38,0
15,3,19017,3,10,0,11,0,4,1,0,0,39,38,0
4,6,14251,3,9,2,7,3,4,0,0,0,10,38,0
29,5,13648,5,12,2,4,1,4,0,0,0,39,38,0
2,3,25139,2,8,2,11,1,2,0,0,0,34,38,0
12,5,5163,5,12,0,3,0,4,1,0,0,39,38,1
26,5,18423,5,12,0,4,0,4,1,0,79,49,38,0
16,3,27477,2,8,0,9,0,4,1,0,0,85,38,0
4,3,11081,2,8,2,6,3,4,1,0,0,39,38,0
16,6,517,2,8,1,9,4,4,0,0,0,39,38,0
12,3,21105,5,12,2,11,1,4,1,0,23,39,38,1
4,1,21077,3,9,2,9,3,4,0,0,0,24,38,0
8,3,24185,5,12,2,3,3,4,1,0,0,39,38,0
3,3,19013,2,8,2,7,3,4,0,0,0,39,38,0
42,3,11565,3,11,0,13,0,4,1,0,0,31,38,1
38,3,7856,2,8,0,2,0,4,1,0,0,49,38,1
32,3,7488,3,11,1,11,4,4,1,0,0,34,38,0
31,3,11848,3,9,1,3,1,4,1,0,23,49,38,1
15,3,10411,5,12,0,11,0,4,1,0,55,43,38,1
8,3,9753,5,12,0,0,5,4,0,0,0,39,38,0
24,3,2650,2,8,0,11,5,4,0,0,0,19,38,0
40,1,5069,1,13,0,3,0,4,1,0,0,39,38,1
21,3,27232,1,13,0,3,0,4,1,0,0,59,38,1
8,3,17523,4,2,1,7,4,3,0,0,0,19,15,0
44,1,10251,2,8,1,12,1,4,0,0,0,39,38,0
26,3,13482,2,8,1,2,1,4,1,0,0,39,38,1
16,3,24296,3,11,0,7,5,4,0,0,0,14,38,1
22,3,17999,3,9,0,11,0,4,1,0,0,39,38,1
27,6,244,0,15,1,9,1,4,0,0,10,39,38,0
13,5,4171,4,6,2,2,1,4,1,0,0,39,38,0
20,3,14187,5,12,2,7,1,4,1,0,0,19,32,0
20,3,21818,5,12,0,3,0,4,1,0,0,39,25,0
38,3,5131,5,12,0,11,0,4,1,0,0,39,38,1
34,5,26866,3,9,0,2,0,4,1,0,0,39,38,0
43,3,13730,5,12,0,6,0,1,1,0,0,24,19,0
13,3,4383,4,6,0,2,0,3,1,0,0,39,25,0
46,3,25502,4,7,1,8,4,2,0,0,0,34,38,0
20,3,12536,4,3,2,7,3,2,1,0,0,55,38,0
15,3,23914,5,12,1,9,1,4,1,0,0,44,38,0
47,0,25451,3,9,0,3,0,0,1,0,0,44,38,1
4,3,24288,3,9,2,11,4,4,0,0,0,48,38,0
36,3,19115,2,8,1,6,1,2,0,0,0,39,38,0
29,3,22537,5,12,1,13,1,4,1,0,0,39,38,0
12,3,11092,2,8,2,5,1,4,1,0,0,39,38,0
27,3,14512,3,11,1,0,1,4,1,0,0,34,38,0
30,3,19612,4,3,1,2,4,4,1,0,0,39,32,0
23,3,18012,2,8,1,0,4,2,0,0,0,39,22,0
19,3,5911,3,9,0,3,0,4,1,0,0,39,38,0
40,3,4039,3,9,0,11,0,4,1,0,0,39,38,0
22,5,16382,3,11,0,3,0,4,1,0,0,54,38,0
6,3,18681,5,12,2,9,1,4,1,0,0,29,38,0
15,3,25659,2,8,0,13,0,4,1,0,0,59,38,1
16,3,11633,2,8,2,6,1,4,0,0,0,39,38,0
23,3,9831,2,8,0,2,0,4,1,0,0,39,38,0
20,3,6822,2,8,2,10,1,4,1,0,0,39,38,0
29,3,23716,4,2,0,5,0,4,1,0,0,39,38,0
15,1,19407,5,12,0,9,0,4,1,0,0,49,38,0
39,3,11588,2,8,0,2,0,4,1,0,0,39,38,0
29,3,21809,3,10,0,3,0,4,1,0,51,39,38,1
42,4,6052,5,12,0,3,0,4,1,0,0,49,38,1
4,3,24560,2,8,2,12,1,4,1,76,0,39,38,0
20,3,5941,4,4,1,7,1,4,0,0,0,39,38,0
1,3,26826,3,9,2,3,1,2,1,0,0,39,38,0
11,3,26157,5,12,0,3,0,4,1,0,0,49,38,0
42,4,4528,3,10,0,3,0,4,1,0,0,54,38,1
8,1,20748,2,8,2,0,3,4,0,0,0,39,38,0
0,3,2868,4,4,2,7,3,4,0,0,0,9,38,0
13,6,25398,1,13,1,2,1,4,1,121,0,39,38,1
4,3,15806,3,9,0,0,5,4,0,0,0,27,38,0
14,3,23570,3,9,0,11,0,4,1,0,0,49,38,0
39,3,20467,3,9,1,0,1,4,0,0,0,39,38,0
47,5,14583,4,6,0,2,0,4,1,0,0,39,38,0
29,3,16967,3,10,0,9,5,4,0,0,0,39,38,1
43,3,13788,4,7,0,5,0,4,1,0,0,39,38,0
42,3,1483,2,8,1,7,1,4,0,0,0,35,38,0
29,3,9010,2,8,1,6,1,4,1,0,74,49,38,0
2,3,13932,3,9,2,10,3,4,1,0,0,29,38,0
32,3,23174,5,12,0,11,0,4,1,0,0,49,38,0
7,3,4044,2,8,2,12,1,4,1,0,0,44,38,0
48,3,2720,3,9,1,7,1,1,0,0,0,14,38,0
10,3,26816,2,8,0,2,0,2,1,0,0,39,38,0
35,3,17260,3,10,1,12,1,4,0,0,0,39,38,0
25,3,6739,3,10,0,6,0,4,1,0,0,39,38,0
61,1,3933,2,8,1,0,4,4,0,0,0,4,38,0
29,5,5224,2,8,0,11,0,4,1,0,0,39,38,1
43,4,7476,4,3,0,3,0,4,1,0,0,54,20,0
11,3,10637,5,12,1,3,1,4,0,0,0,39,38,0
0,3,9628,4,4,2,4,3,2,1,0,0,19,38,0
40,3,21140,4,4,0,2,0,4,1,0,0,39,38,1
31,1,27204,0,15,2,9,4,2,0,0,0,14,38,0
22,3,27599,2,8,0,2,0,4,1,0,0,39,38,1
21,4,23333,2,8,2,3,1,4,1,0,0,49,38,0
3,3,4543,3,9,2,11,3,4,0,0,0,34,38,0
15,3,11191,1,13,0,3,0,4,1,0,55,47,38,1
49,3,6793,4,5,1,6,1,4,0,0,0,31,38,0
29,3,12520,3,9,0,11,5,4,0,0,0,39,38,1
31,3,25337,3,14,0,9,0,4,1,121,0,49,38,1
7,3,16782,4,4,2,7,1,4,0,0,0,36,38,0
14,3,1062,2,8,1,5,1,4,1,0,0,64,38,0
21,4,24265,2,8,0,3,0,4,1,0,0,49,38,1
40,3,3660,2,8,1,13,1,4,1,0,0,47,38,0
3,3,10132,2,8,2,2,3,4,1,0,0,39,38,0
37,4,2068,4,3,0,13,0,4,1,0,0,69,38,0
8,3,9390,3,9,0,5,0,4,1,0,0,29,38,0
4,3,11226,3,9,2,5,4,4,1,0,0,39,38,0
6,3,13370,3,9,2,7,3,4,0,0,0,29,38,0
17,6,2619,5,12,0,9,0,4,1,0,0,39,38,0
23,5,7221,3,14,0,9,0,4,1,0,55,49,38,1
26,3,2517,3,9,0,0,0,4,1,0,0,44,38,0
17,1,27219,3,10,0,7,0,4,1,0,0,39,38,1
4,6,10490,3,9,2,7,3,4,0,0,0,24,38,0
23,3,27028,2,8,1,6,3,4,0,0,0,39,38,0
31,0,21625,3,11,1,0,4,2,0,0,0,39,38,0
30,3,1576,2,8,0,0,0,4,1,0,0,37,38,0
46,3,14927,4,6,0,2,0,4,1,0,51,39,38,1
16,0,16107,2,8,2,2,3,4,1,0,0,39,38,0
11,3,5980,3,10,1,12,4,4,0,0,0,39,38,0
4,5,15025,2,8,2,4,3,4,1,0,0,24,38,0
34,3,3248,5,12,0,11,0,4,1,0,0,59,38,0
50,4,7844,1,13,0,9,0,4,1,114,0,59,21,1
16,3,24201,5,12,0,2,0,4,1,0,0,37,38,0
14,3,19181,4,1,0,6,0,4,1,0,59,39,25,0
29,3,19511,2,8,0,12,0,2,1,0,0,39,38,1
28,5,337,5,12,1,9,1,4,1,0,0,64,38,0
49,6,16042,4,3,1,7,1,2,0,49,0,39,38,0
41,1,10310,2,8,1,0,1,4,0,0,0,29,38,0
23,3,9311,1,13,1,11,3,1,0,0,0,49,38,0
25,6,7730,2,8,0,11,5,4,0,0,0,39,38,0
29,5,13849,3,9,0,2,0,4,1,52,0,34,38,1
2,3,983,2,8,2,5,3,4,1,0,0,24,38,0
20,5,26529,1,13,0,9,5,4,0,0,50,14,38,1
5,3,1945,3,9,2,7,1,4,0,0,0,39,38,0
47,3,25332,3,9,0,3,0,4,1,0,0,39,38,0
21,3,1032,2,8,0,13,0,4,1,0,0,39,38,0
39,3,12627,4,2,0,6,0,2,1,0,0,39,38,0
30,3,2657,4,1,1,7,1,4,0,0,0,14,38,0
18,3,11418,2,8,1,0,4,2,0,0,0,39,38,0
6,3,3573,2,8,2,7,2,4,0,0,0,39,38,0
15,1,3170,3,10,2,10,1,1,0,0,0,49,38,0
32,1,27204,5,12,0,9,5,2,0,97,0,34,38,1
10,3,22764,2,8,0,13,0,4,1,0,50,39,38,1
3,3,27037,3,9,2,0,1,4,0,0,0,19,38,0
25,0,13092,5,12,2,12,4,4,1,0,0,39,38,0
18,0,13875,5,12,1,12,4,4,1,0,0,39,38,0
45,3,26430,2,8,2,11,1,4,0,0,0,39,38,0
29,3,6052,2,8,1,2,4,4,1,0,0,39,38,0
15,5,23068,3,9,0,3,0,4,1,0,0,34,38,1
18,3,19897,3,10,1,3,4,4,1,0,0,39,38,0
38,3,10988,2,8,0,6,0,4,1,72,0,7,40,0
12,3,22749,3,9,0,2,0,4,1,0,0,44,38,0
7,3,19770,2,8,0,4,0,4,1,0,0,54,38,0
2,3,26111,2,8,2,7,4,4,0,0,0,29,38,0
33,5,17751,2,8,0,3,0,4,1,0,0,49,38,0
21,3,5502,3,9,1,3,1,4,0,0,0,39,38,0
7,3,3466,2,8,2,2,3,2,1,0,0,39,38,0
16,5,14895,1,13,2,3,1,2,0,0,0,69,38,1
62,3,11001,4,3,0,11,0,4,1,0,0,14,38,0
16,3,25668,0,15,0,12,0,1,1,0,0,39,23,0
19,3,16173,4,5,0,13,0,4,1,0,0,69,38,0
29,5,16847,5,12,0,12,0,4,1,0,0,39,38,1
0,3,17764,4,6,2,5,3,4,1,0,0,5,38,0
5,3,22581,2,8,2,7,4,4,1,0,0,39,38,0
22,3,4905,2,8,2,0,1,4,0,0,0,44,38,0
10,3,27159,5,12,2,0,4,2,0,0,0,54,38,0
40,3,14334,2,8,0,2,0,4,1,0,0,39,38,0
9,4,13207,3,9,0,11,0,4,1,0,0,31,38,0
11,3,21216,5,12,2,7,1,4,0,0,0,34,38,0
29,1,16363,1,13,0,9,0,4,1,0,0,49,38,1
15,5,805,2,8,1,2,1,4,1,103,0,49,38,1
46,0,574,3,9,0,3,0,4,1,111,0,39,38,1
4,3,23482,4,6,1,11,1,3,0,0,0,29,25,0
27,3,16518,2,8,0,13,0,4,1,79,0,39,38,0
23,3,11853,5,12,0,9,0,4,1,0,0,44,38,1
15,3,25249,2,8,0,6,0,4,1,0,0,39,38,0
22,3,1032,5,12,0,11,0,4,1,0,0,49,38,1
14,3,10343,3,9,0,13,0,4,1,0,0,39,38,0
6,3,11083,2,8,0,2,0,4,1,0,0,39,38,0
38,3,13243,2,8,0,13,0,4,1,0,0,39,38,0
14,3,21509,5,12,0,2,0,4,1,0,0,39,38,1
35,3,16504,3,9,0,3,0,4,1,97,0,39,38,1
13,3,11046,2,8,2,2,3,4,1,0,0,39,38,0
11,3,15338,3,9,0,11,5,4,0,0,0,39,38,1
11,3,7699,2,8,0,0,5,4,0,121,0,35,38,1
35,3,14425,3,14,2,9,1,4,1,0,23,39,38,1
15,3,10524,2,8,2,7,3,4,1,0,0,19,38,0
18,3,15334,2,8,2,9,4,4,0,0,0,34,38,0
9,3,27347,3,9,0,11,0,4,1,0,0,39,38,0
0,3,9639,4,6,2,7,3,4,0,0,0,15,38,0
23,3,23403,3,9,1,12,4,2,0,0,0,39,38,0
6,3,13787,3,9,2,2,3,4,1,0,0,39,21,0
15,3,21218,5,12,0,9,0,4,1,0,0,39,25,0
10,3,3946,3,9,0,5,0,4,1,0,0,44,38,0
8,3,23163,3,10,2,9,1,4,0,0,0,29,38,0
49,3,15899,4,3,1,7,1,4,0,0,0,19,38,0
30,3,24354,2,8,1,7,1,4,0,0,0,39,38,0
40,1,612,3,11,0,7,0,4,1,0,0,19,38,0
13,3,7845,5,12,2,11,3,4,0,0,0,19,11,0
9,3,11274,3,9,1,2,3,4,1,0,0,39,38,0
16,3,27744,5,12,0,3,0,4,1,0,51,59,38,1
22,3,21872,3,10,0,7,0,4,1,0,19,37,38,1
16,3,4591,3,10,0,9,5,4,0,97,0,39,38,1
41,3,16303,2,8,0,13,0,4,1,0,0,39,38,0
5,3,17692,2,8,2,11,1,2,0,0,0,29,38,0
32,4,7143,5,12,0,3,0,4,1,0,0,49,38,1
3,3,25824,3,9,2,7,3,4,0,0,0,19,38,0
7,3,6857,5,12,2,3,3,4,0,0,0,34,38,0
16,3,7395,3,10,0,2,0,1,1,0,0,39,18,1
42,3,12029,4,5,0,9,0,4,1,0,0,39,38,0
29,3,21908,2,8,1,2,1,2,1,0,0,39,38,0
26,3,23543,2,8,1,7,4,1,1,84,0,39,29,0
8,3,6298,5,12,2,9,1,4,1,0,0,39,38,0
0,3,18912,4,6,2,11,3,4,0,0,0,19,38,0
29,3,17171,4,1,1,7,4,4,0,0,0,39,32,0
3,3,22218,3,9,2,11,3,4,0,0,0,19,38,0
20,1,11590,2,8,0,5,0,2,1,0,0,39,38,0
39,4,19748,2,8,0,11,0,4,1,0,0,49,38,1
13,3,27845,5,12,2,11,4,2,1,0,0,49,38,0
15,3,3124,3,9,0,11,0,1,1,0,0,39,38,1
17,3,8527,3,9,0,2,0,4,1,0,0,44,38,0
10,3,18257,2,8,0,5,0,4,1,0,0,49,38,0
6,3,7751,4,5,0,5,0,4,1,0,0,39,38,0
16,3,21415,4,5,0,6,0,4,1,0,0,39,12,0
17,6,6194,5,12,2,0,1,2,0,55,0,39,38,0
54,5,26545,5,12,0,9,0,4,1,0,0,33,38,1
39,3,6826,3,9,2,9,1,4,0,0,0,34,38,0
23,1,11692,1,13,0,9,5,2,0,0,0,35,38,1
18,3,10039,3,9,2,2,1,4,1,0,0,39,38,0
4,3,5207,2,8,2,7,3,4,1,0,0,39,38,0
37,5,10177,2,8,0,2,0,4,1,0,0,39,38,0
7,3,15375,3,11,2,7,3,4,0,0,0,2,38,0
18,3,5266,1,13,0,3,0,4,1,0,0,44,38,0
20,5,855,5,12,1,13,1,4,1,0,0,49,38,0
42,3,14528,3,9,0,3,0,4,1,0,0,44,38,1
33,3,6039,2,8,0,11,0,4,1,0,0,49,38,1
11,3,13402,5,12,2,7,1,4,1,0,0,39,38,0
20,1,15976,4,3,0,6,0,4,1,0,0,39,38,0
34,3,5345,0,15,1,9,1,4,0,103,0,59,38,1
29,3,7500,2,8,2,6,1,2,0,0,0,14,38,0
6,3,1511,2,8,1,7,1,4,0,0,0,23,38,0
40,5,16303,4,3,0,2,0,4,1,0,0,49,38,0
43,3,7680,2,8,1,9,1,4,0,0,0,70,1,0
34,6,3069,5,12,1,3,1,4,1,0,0,59,38,1
33,3,11870,3,9,1,13,4,4,1,0,0,39,38,0
28,0,4748,3,9,1,0,4,1,0,4,0,39,38,0
24,3,12506,2,8,0,13,0,4,1,0,0,42,38,0
39,3,27111,3,9,0,3,0,4,1,0,0,53,38,1
1,3,8142,2,8,2,0,3,4,0,0,0,16,38,0
34,3,10813,2,8,0,13,0,4,1,0,0,59,38,0
15,3,9722,3,14,2,7,1,4,0,0,0,34,38,0
31,3,21796,3,11,0,3,0,4,1,94,0,54,38,1
34,3,20892,2,8,0,2,0,4,1,0,0,39,38,0
33,3,24946,2,8,0,2,0,4,1,0,0,39,38,1
15,6,25249,3,10,0,12,0,4,1,56,0,39,38,0
36,0,11982,3,14,0,0,0,4,1,0,0,44,38,1
20,3,11623,2,8,1,12,4,4,1,0,0,39,38,0
34,3,24789,2,8,0,2,0,4,1,0,51,39,38,1
53,3,13224,2,8,1,8,2,2,0,0,0,7,38,0
37,3,23938,3,14,0,9,5,4,0,0,50,49,38,1
50,1,651,3,9,1,7,1,4,0,49,0,40,38,0
17,0,4592,3,11,2,12,1,1,0,0,0,59,38,1
9,3,23632,4,6,1,5,2,4,1,0,0,39,38,0
35,1,6185,3,9,0,0,5,4,0,0,0,70,38,0
7,3,15922,2,8,2,0,3,4,0,0,0,39,38,0
34,3,21136,4,5,0,2,0,4,1,0,0,39,38,0
10,3,5092,2,8,0,6,5,4,0,0,0,39,38,0
6,3,18378,2,8,2,6,1,4,1,0,0,39,38,0
21,3,17493,3,9,0,2,0,4,1,0,59,39,3,0
8,4,2830,2,8,2,7,2,4,1,0,0,29,38,0
64,3,15285,4,3,0,5,0,4,1,0,0,24,31,0
18,5,4513,4,6,0,9,0,0,1,0,0,3,38,0
23,5,18685,3,14,0,9,0,4,1,0,0,59,38,1
16,3,18620,2,8,0,0,0,2,1,0,0,39,38,0
16,3,15253,0,15,0,9,0,4,1,0,55,87,38,1
28,5,2460,5,12,0,11,0,4,1,81,0,47,38,1
5,3,11162,2,8,2,6,3,4,1,0,0,54,38,0
21,6,19976,2,8,0,6,0,1,1,0,0,39,29,0
29,3,6888,1,13,0,3,0,4,1,121,0,49,38,1
0,3,4845,4,6,2,5,3,4,1,0,0,29,38,0
25,5,15425,2,8,0,9,0,4,1,0,0,49,38,1
24,3,5760,5,12,0,9,5,4,0,0,0,39,38,1
41,3,21816,4,2,0,0,0,2,1,0,0,39,38,0
26,3,3043,3,9,0,11,0,4,1,0,0,44,38,0
25,4,16831,3,10,0,7,0,4,1,60,0,78,38,0
28,4,14715,3,14,0,9,0,4,1,0,0,49,38,1
24,3,16518,1,13,0,11,0,4,1,0,0,19,38,0
21,3,15045,4,6,0,6,0,4,1,0,0,34,38,0
41,5,8050,2,8,1,4,1,4,1,0,0,49,38,0
20,3,23522,3,9,0,3,5,1,0,0,0,39,38,1
17,3,9301,2,8,2,6,1,4,1,0,0,39,38,0
6,3,13748,3,9,2,7,3,4,1,0,0,39,38,0
30,3,12440,2,8,0,13,0,4,1,0,0,82,38,1
20,3,8934,2,8,2,0,1,4,0,0,0,34,38,0
30,3,17971,2,8,0,2,0,2,1,0,0,49,38,0
14,3,13651,1,13,0,9,5,4,0,0,51,44,38,1
40,3,3614,5,12,0,11,0,1,1,111,0,44,38,1
27,3,24536,5,12,0,11,0,4,1,0,0,49,38,1
47,3,6012,4,6,0,6,0,2,1,0,0,39,38,0
14,3,12625,5,12,0,3,0,4,1,0,0,39,38,1
23,3,8710,1,13,1,3,1,1,1,0,0,34,18,1
17,3,10313,5,12,0,9,0,4,1,0,0,39,38,1
11,0,14557,2,8,2,9,3,4,0,0,0,39,38,0
55,3,9927,4,3,0,4,0,4,1,0,0,34,38,0
4,3,19575,2,8,2,3,1,4,0,0,0,46,38,0
35,1,23894,1,13,0,3,0,4,1,0,0,49,38,1
27,3,13795,3,9,0,0,5,4,0,0,0,34,38,0
40,6,25129,3,9,0,9,0,1,1,97,0,73,38,1
18,5,22493,2,8,0,3,0,4,1,0,0,34,38,0
4,3,17912,4,6,2,5,3,4,1,0,0,39,38,0
21,1,24922,3,9,0,13,0,2,1,0,0,39,38,0
11,1,11851,1,13,2,9,1,4,0,0,0,39,38,0
42,3,1744,1,13,1,3,1,4,0,0,0,44,38,1
37,1,6710,4,5,0,3,0,4,1,0,0,39,38,0
8,3,7304,3,9,2,11,1,4,1,0,0,37,38,0
12,6,9267,4,5,2,2,4,4,1,0,0,39,38,0
1,3,14581,2,8,2,0,3,4,0,0,0,39,38,0
14,3,9000,2,8,0,7,0,2,1,0,0,39,38,0
0,3,14044,4,6,2,5,3,4,1,0,0,15,38,0
30,3,21186,3,9,0,3,0,4,1,0,0,44,38,1
25,3,4066,2,8,0,7,0,4,1,97,0,39,11,1
4,3,9536,3,9,2,0,3,4,0,0,0,19,38,0
15,3,17129,3,9,0,11,5,4,0,0,0,39,38,0
34,3,8535,4,7,1,6,1,4,1,0,23,39,38,1
7,3,21692,3,10,2,6,3,4,1,0,0,39,38,0
43,3,16275,1,13,0,0,0,4,1,0,0,39,38,0
12,0,7226,2,8,1,0,1,2,0,0,0,39,38,0
7,3,16233,3,11,2,5,3,4,1,0,0,29,38,0
26,3,23433,1,13,0,3,0,4,1,94,0,49,38,1
47,5,20911,3,9,0,11,0,4,1,0,55,49,38,1
36,3,7206,3,9,0,2,0,4,1,0,0,39,38,0
47,6,795,3,9,1,0,1,4,0,0,0,39,38,0
24,3,16894,3,11,1,11,1,4,1,0,0,39,38,0
13,3,25716,5,12,0,12,0,4,1,0,0,39,7,0
8,3,5408,2,8,2,10,4,4,0,0,0,24,38,0
10,5,683,2,8,2,4,4,4,1,0,0,49,38,0
22,3,9381,2,8,0,3,0,4,1,0,0,39,38,0
11,3,21550,2,8,2,0,1,4,0,0,0,39,38,0
16,3,7045,1,13,2,9,1,4,1,0,0,49,38,0
24,3,7780,3,9,0,0,0,4,1,0,0,39,38,0
7,3,19078,5,12,2,11,3,2,0,0,0,39,38,0
15,3,20192,3,9,1,11,4,2,0,0,11,39,15,0
52,5,562,3,10,0,3,0,4,1,0,0,19,38,0
19,3,1821,1,13,0,9,0,4,1,0,0,37,38,1
40,5,1954,3,10,0,3,0,4,1,0,0,19,38,0
41,1,20610,2,8,2,7,1,4,1,0,0,39,38,0
9,3,11531,3,11,0,2,0,4,1,0,0,39,38,0
0,3,3479,4,6,2,0,3,4,0,0,0,11,38,0
19,1,24281,4,6,0,2,0,4,1,0,0,39,38,0
27,3,5374,2,8,0,2,0,2,1,0,0,39,38,1
22,4,8028,3,11,0,3,0,4,1,0,0,44,38,0
24,3,18545,3,9,0,2,0,4,1,60,0,39,38,0
7,3,7758,4,6,2,7,1,4,0,0,0,19,38,0
37,3,9507,2,8,0,2,0,4,1,0,0,39,38,0
9,3,24645,5,12,2,3,1,4,1,0,0,29,38,0
22,3,10527,3,9,1,0,4,4,0,0,0,37,38,0
10,3,12589,2,8,0,2,0,4,1,0,0,39,38,1
8,3,2970,4,5,2,6,3,4,1,0,0,39,31,0
15,3,21685,3,9,2,12,1,4,1,0,0,39,38,0
13,3,22343,2,8,1,12,4,4,0,0,0,39,38,0
33,4,3652,5,12,0,3,0,4,1,0,0,39,38,1
8,3,20700,2,8,0,0,0,4,1,0,0,39,38,1
31,3,12817,2,8,1,7,4,4,0,0,0,15,38,0
6,6,27046,5,12,2,9,1,4,1,0,0,6,38,0
53,3,8553,5,12,0,9,0,4,1,114,0,34,38,1
3,6,11239,3,9,2,5,3,4,1,0,0,39,38,0
1,3,20311,4,6,2,7,3,2,1,0,0,15,38,0
12,3,25395,2,8,1,11,1,4,1,0,0,33,38,0
16,3,23021,4,6,0,5,0,4,1,0,0,39,38,0
10,3,22393,4,7,2,5,2,4,1,0,0,39,25,0
27,3,8862,2,8,2,13,1,4,1,0,0,49,38,0
15,3,11517,4,2,2,7,1,4,0,0,0,39,25,0
32,4,4356,3,11,0,3,0,4,1,0,0,44,38,1
49,5,12962,5,12,1,11,1,4,1,2,0,19,38,0
18,3,14483,2,8,2,0,4,4,0,0,0,39,38,0
7,3,20115,3,9,2,11,1,4,1,0,0,32,38,0
14,3,20510,4,6,0,10,0,4,1,0,0,39,38,0
58,5,10687,3,10,1,9,1,4,0,112,0,49,38,1
49,5,2877,4,6,1,3,1,4,0,0,0,81,38,1
29,3,15189,3,9,0,5,0,4,1,0,0,39,38,0
14,3,4347,3,9,1,0,3,4,0,0,0,39,38,0
29,3,7010,2,8,0,11,0,4,1,0,0,67,38,1
12,6,19786,2,8,2,0,4,4,0,0,0,39,38,0
46,3,10522,3,9,0,5,0,4,1,0,0,44,38,0
29,3,10040,4,5,0,2,0,4,1,0,0,39,38,0
35,3,23879,2,8,1,13,1,4,1,0,0,49,38,0
27,5,22115,3,11,2,11,3,4,1,0,0,49,38,0
49,3,12421,4,2,0,13,0,4,1,10,0,11,38,0
34,3,26142,4,5,0,6,0,2,1,0,0,39,38,0
21,3,8222,5,12,0,2,0,4,1,0,0,69,38,0
9,6,10780,1,13,2,9,1,4,0,0,0,39,38,0
18,3,19489,5,12,0,11,0,4,1,0,0,41,38,0
31,3,20451,3,9,1,0,1,4,0,0,0,49,38,0
25,1,9143,3,9,1,12,4,4,0,0,0,31,38,0
33,3,5036,4,5,0,13,0,4,1,0,0,39,38,0
9,3,5432,1,13,2,3,1,4,0,3,0,34,38,0
25,3,12594,5,12,0,9,0,4,1,0,0,39,21,1
46,3,15612,5,12,0,3,0,4,1,111,0,44,38,1
1,3,2702,4,6,2,11,3,2,0,0,0,19,38,0
39,3,13742,2,8,0,13,0,4,1,0,0,47,38,1
16,3,6179,3,9,0,0,0,4,1,0,0,44,38,0
25,3,24007,2,8,1,2,4,2,1,0,0,44,38,0
20,3,13327,2,8,0,0,0,4,1,0,0,44,38,0
25,3,6163,1,13,2,9,1,4,1,0,0,47,38,1
45,3,12304,4,3,1,13,1,2,1,0,0,39,38,0
12,0,10646,3,10,2,9,1,4,0,0,0,39,38,0
3,3,1243,4,6,2,7,1,4,1,0,0,39,38,0
19,0,3095,5,12,0,9,0,1,1,0,0,39,38,1
50,5,8282,2,8,0,4,0,4,1,0,0,69,38,0
33,3,12949,3,9,0,11,0,4,1,0,0,49,38,1
23,3,16609,2,8,0,7,0,4,1,0,0,34,38,0
1,3,2983,4,6,2,7,3,4,1,0,0,14,38,0
38,3,13629,2,8,1,10,1,4,1,0,0,19,38,0
31,3,15803,3,10,0,2,0,4,1,0,0,39,38,1
63,1,3593,4,1,1,4,1,1,1,7,0,19,29,0
8,3,8738,3,9,2,0,1,4,0,0,0,44,38,0
7,3,20885,2,8,0,11,0,4,1,0,0,44,38,0
29,3,19452,4,4,1,13,1,4,1,0,0,39,38,0
5,6,13178,2,8,2,7,4,4,0,0,0,44,38,0
18,5,15320,3,9,0,3,0,4,1,0,0,59,38,0
45,5,21993,1,13,1,4,1,4,1,0,0,29,38,0
